Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.042397151,0.0516618490219116,-0.117954254150391,-0.354916572570801,0.37755519623221
0.050331722,-0.068897008895874,-0.186080694198608,-0.136410713195801,0.240791829726054
0.058205257,-0.133577466011047,-0.235481977462769,0.493109703063965,0.562540558885793
0.066200862,-0.238812565803528,-0.235942602157593,1.27712917327881,1.32051477778114
0.07416595,-0.181669116020203,-0.344008445739746,1.24159812927246,1.3011192847194
0.082070003,0.148277521133423,-0.664354562759399,0.477317810058594,0.831375667271924
0.089974056,0.37758070230484,-0.890482664108276,-0.342459678649902,1.02606295778153
0.097878108,0.0964592695236206,-1.16486120223999,-0.943577766418457,1.5021800865543
0.105812679,-0.644517540931702,-1.13752150535584,-0.749809265136719,1.50717350354912
0.113777767,-0.863674998283386,-0.571133852005005,-0.292186737060547,1.0758724222137
0.121620784,-0.798052072525024,-0.201175689697266,0.319136619567871,0.88272699660533
0.129585872,-0.642597556114197,-0.0439953804016113,0.733821868896484,0.976402451805274
0.137489925,-0.444988608360291,-0.192544460296631,1.00413799285889,1.11507010517905
0.145455013,-0.204556107521057,-0.207335233688355,1.1517333984375,1.18799028671499
0.153420101,0.18170702457428,-0.116580963134766,1.0739221572876,1.09540739620395
0.161293636,0.455680966377258,-0.0264723300933838,0.830893516540527,0.948013693576295
0.169228206,0.483709812164307,0.0635862350463867,0.432000160217285,0.651646015946667
0.177132259,0.384032368659973,0.127294063568115,0.212180137634277,0.456842477890108
0.185097347,0.285850405693054,0.0566790103912354,0.00891685485839844,0.291551839223112
0.193031917,0.091722846031189,-0.114118337631226,-0.292898178100586,0.327452925170044
0.200905452,0.0396473407745361,-0.188738703727722,-0.237049102783203,0.305592027130347
0.208840022,0.263189315795898,0.0225341320037842,-0.147035598754883,0.302317499254483
0.216744075,0.600571751594544,0.304193019866943,0.0412988662719727,0.674481592413358
0.224648128,0.670481860637665,0.516459941864014,0.310104370117188,0.901355377950397
0.232613216,0.405010938644409,0.533833026885986,0.461813926696777,0.813808124748688
0.240517268,0.240828514099121,0.407457590103149,0.513951301574707,0.698688772863993
0.248451839,0.261884391307831,0.217709541320801,0.637731552124023,0.722967780310646
0.256355892,0.234400928020477,0.0486648082733154,0.705784797668457,0.745281315505121
0.264229427,0.24910581111908,-0.0276319980621338,0.514665603637695,0.572449051023717
0.272163997,0.330002784729004,-0.0147981643676758,0.146932601928711,0.361538397832223
0.280037532,0.621230900287628,0.0815603733062744,-0.172816276550293,0.649957992032365
0.28800262,0.679139912128449,0.00926923751831055,-0.349631309509277,0.763910329553921
0.295876155,0.381489306688309,-0.265517234802246,-0.955206871032715,1.06228699491365
0.303871761,-0.871542036533356,-0.575221300125122,-1.66041421890259,1.96148934330428
0.311806331,-1.1756899356842,-0.907103896141052,-1.25142669677734,1.94194569457296
0.319679866,-0.484923183917999,-0.22561240196228,0.309750556945801,0.618058943587578
0.327614436,0.113693296909332,0.13918662071228,1.75682258605957,1.76599113249089
0.335487972,0.526738703250885,0.0735657215118408,1.77767944335938,1.85553490407119
0.343422542,0.801490187644959,-0.190321803092957,0.488644599914551,0.95780084289447
0.351357112,1.12253522872925,-0.519583582878113,-0.823174476623535,1.48582255276299
0.359261165,1.05818593502045,-1.24444174766541,-1.86797380447388,2.4814751400343
0.367226253,0.845901489257813,-1.70822393894196,-2.25891971588135,2.95572269299751
0.375130306,1.13562750816345,-1.41867566108704,-1.35466289520264,2.26658377923629
0.383125911,1.15133082866669,-1.04015707969666,0.304471969604492,1.58119973683157
0.391060481,-0.0618530809879303,-1.53957033157349,1.94995784759521,2.48524409603708
0.398964534,-0.183306485414505,-1.51767361164093,2.1806116104126,2.6630811956327
0.406929622,-0.451822340488434,-1.09334456920624,2.06295013427734,2.37808936562362
0.414833675,-0.423277199268341,-0.645627558231354,1.06454563140869,1.31501176143773
0.422768245,-0.524669826030731,-0.566272497177124,0.164237022399902,0.789250763023464
0.430672298,0.198243737220764,-0.519178986549377,-0.947964668273926,1.09885595585472
0.438545833,0.439748078584671,-0.417771935462952,-1.72448348999023,1.82804679095702
0.446480403,-0.814684629440308,-0.535771608352661,-1.26608562469482,1.59804101036925
0.454384456,-1.67407548427582,-0.584071278572083,-1.38558483123779,2.25022516874699
0.462349544,-1.45185661315918,-0.307520985603333,-1.60102367401123,2.18305602001069
0.470314632,-0.937970638275147,0.14009153842926,-1.33860492706299,1.64051141665124
0.478218684,-0.301697611808777,0.619310021400452,-0.947102546691895,1.17114029284643
0.486183772,0.335746228694916,0.918861865997315,0.16499137878418,0.992096171719269
0.494087825,0.125079199671745,1.2277649641037,0.479782104492188,1.32410063101791
0.502052913,-0.342388153076172,1.21734440326691,1.52240085601807,1.97910621492044
0.510018001,0.146224230527878,0.999254465103149,1.19073009490967,1.56132289118735
0.517922054,0.589690804481506,0.858899474143982,0.22453784942627,1.06576770330116
0.525887142,0.698582172393799,0.693200707435608,0.89688777923584,1.33152242223639
0.533760677,0.187590375542641,0.613617062568665,2.05486392974854,2.15271498769652
0.541756282,-0.551676154136658,0.547782897949219,0.736696243286133,1.07104343385344
0.54972137,-0.492700308561325,0.425096154212952,1.12950801849365,1.30355233812246
0.557686458,0.52492743730545,0.817267179489136,1.5870246887207,1.86067778503298
0.565621028,0.622668862342835,1.01932621002197,2.20111846923828,2.50432924157167
0.573525081,-0.0311819985508919,0.825043499469757,2.51537704467773,2.64741208918117
