"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.484268350E1,2.874900227E0,-2.194964649E0,-3.840905862E-1,3.637368102E0
6.485269050E1,2.509258922E0,-2.856275969E0,-8.933487171E-1,3.905478803E0
6.486269750E1,2.467915892E0,-3.422439056E0,-1.556933288E0,4.497525898E0
6.487270450E1,2.895626268E0,-3.679056394E0,-2.125376351E0,5.141724620E0
6.488271150E1,3.496368912E0,-3.485629331E0,-2.223275698E0,5.414532503E0
6.489271850E1,3.984551777E0,-3.073254447E0,-2.183033990E0,5.485178499E0
6.490272550E1,4.206877827E0,-2.764829609E0,-2.390600790E0,5.572887578E0
6.491273250E1,4.062896573E0,-2.729890741E0,-2.714016720E0,5.596902606E0
6.492273950E1,3.790844632E0,-2.771124721E0,-2.907226852E0,5.522825655E0
6.493274750E1,3.526612465E0,-2.565073519E0,-2.573522746E0,5.063557738E0
6.494275450E1,3.204558937E0,-2.245680474E0,-2.244073659E0,4.510891859E0
6.495276150E1,2.586466143E0,-2.077243826E0,-1.032263285E0,3.474236104E0
6.496276850E1,1.370541010E0,-1.463043523E0,-7.031061206E-1,2.124438097E0
6.497277550E1,-3.225879639E-1,-3.195216841E-1,-1.447768841E0,1.517297505E0
6.498278250E1,-1.562848916E0,1.572860080E-1,-1.394615897E0,2.100521155E0
6.499278950E1,-2.605693542E0,-9.754032791E-2,-2.995470107E-1,2.624667857E0
6.500279650E1,-3.956223479E0,-7.053227270E-1,6.247294573E-1,4.066874877E0
6.501280350E1,-5.082774067E0,-1.700510060E0,1.593151088E0,5.591462874E0
6.502281050E1,-5.726363060E0,-3.001581032E0,2.448383560E0,6.913414833E0
6.503281750E1,-5.934505227E0,-4.299800901E0,2.340797131E0,7.693241923E0
6.504282450E1,-5.678540438E0,-5.171198586E0,1.678074878E0,7.861491691E0
6.505283150E1,-5.155478931E0,-5.734464378E0,8.068948562E-1,7.753329866E0
6.506283850E1,-3.465123730E0,-5.440786217E0,7.089902468E-1,6.489368559E0
6.507284550E1,-8.071218013E-1,-4.480634231E0,1.094000015E0,4.682346073E0
6.508285250E1,-1.102364603E-2,-3.017913474E0,1.567611912E0,3.400783787E0
6.509285950E1,1.950874532E0,-2.181763975E0,1.438085268E0,3.260995970E0
6.510286650E1,2.727689849E0,-1.662213721E0,7.237505195E-1,3.275219257E0
6.511287350E1,2.355036271E0,-9.210820609E-1,1.506068797E0,2.943268799E0
6.512288050E1,6.165899869E-1,8.652475834E-2,2.909643506E0,2.975515935E0
6.513288750E1,-9.295964840E-1,1.161780939E0,3.836022852E0,4.114481242E0
6.514289450E1,-1.565885521E0,2.412308578E0,3.795011651E0,4.761653449E0
6.515290150E1,-2.397606778E0,3.360912899E0,3.970800588E0,5.728133298E0
6.516290850E1,-2.558261805E0,3.119150412E0,4.335620652E0,5.922111886E0
6.517291550E1,-3.024772258E0,2.599842818E0,4.546112814E0,6.047774103E0
6.518292250E1,-3.220545809E0,2.439363645E0,4.605950880E0,6.126760466E0
6.519292950E1,-3.224292705E0,2.544611188E0,4.371655287E0,5.998539781E0
6.520293650E1,-3.190377100E0,2.678424718E0,3.992253145E0,5.769796373E0
6.521294450E1,-3.052001572E0,2.854494322E0,3.655103860E0,5.551813727E0
6.522295150E1,-3.010996803E0,3.287236812E0,3.597369622E0,5.728271625E0
6.523295850E1,-3.171120172E0,3.681874167E0,3.535460472E0,6.009299567E0
6.524296550E1,-3.314730128E0,4.106393133E0,3.498048817E0,6.331369987E0
6.525297250E1,-3.303616325E0,4.840857798E0,3.507954293E0,6.830338818E0
6.526297950E1,-3.572698757E0,5.442438056E0,3.475874129E0,7.380109034E0
6.527298650E1,-4.131319229E0,5.705573870E0,3.470432710E0,7.852724046E0
6.528299350E1,-4.436554119E0,5.636565031E0,3.427162729E0,7.949800134E0
6.529300050E1,-4.118521428E0,5.453990985E0,3.364489348E0,7.617612814E0
6.530300750E1,-3.388826922E0,4.972984407E0,3.145732147E0,6.790460408E0
6.531301450E1,-2.554563734E0,4.252862962E0,2.692296068E0,5.644563523E0
6.532302150E1,-1.694012488E0,3.418519083E0,1.995443618E0,4.305548311E0
6.533302850E1,-1.194025702E0,2.335092587E0,9.423945773E-1,2.786837331E0
6.534303550E1,-1.120776170E0,8.148621261E-1,-7.939735329E-1,1.597038972E0
6.535304250E1,-1.069252698E0,-1.478975431E0,-4.318580696E0,4.688369534E0
6.536304950E1,-9.217989296E-2,-4.593225877E0,-8.954020838E0,1.006383179E1
6.537305650E1,1.546510626E0,-9.636262851E0,-1.321235212E1,1.642606177E1
6.538306350E1,3.701261780E0,-1.477274944E1,-1.455749589E1,2.106784639E1
6.539307050E1,4.287631968E0,-1.416365434E1,-1.165341776E1,1.883600376E1
6.540307750E1,3.505531206E0,-8.920268371E0,-8.919886547E0,1.309291079E1
6.541308450E1,1.787411233E0,-3.943489705E0,-5.669105955E0,7.133352109E0
6.542309150E1,-1.420991810E-1,-7.771785754E-1,-1.736050899E0,1.907372915E0
6.543309850E1,-1.637356184E0,1.786583998E0,1.445717930E0,2.821864276E0
6.544310550E1,-2.364022272E0,3.157561356E0,3.495883301E0,5.270673114E0
6.545311250E1,-3.309001318E0,2.796701612E0,3.646925359E0,5.663134663E0
6.546311950E1,-4.533178480E0,1.287785513E0,2.246682102E0,5.220697188E0
6.547312650E1,-5.947913477E0,-8.093522948E-1,2.280013863E0,6.421151694E0
6.548313450E1,-5.933002492E0,-2.626523078E0,3.025695241E0,7.159188065E0
6.549314150E1,-6.255220327E0,-4.279549654E0,2.435481971E0,7.960772514E0
6.550314850E1,-6.003834493E0,-5.111175163E0,1.634733562E0,8.052483715E0
6.551315550E1,-5.364299374E0,-3.444658476E0,8.097271013E-1,6.426277131E0
6.552316250E1,-4.746511220E0,-7.223761314E-1,-4.137934184E-1,4.818964726E0
6.553316950E1,-2.420095169E0,1.684489859E0,3.193201890E0,4.346366876E0
6.554317650E1,-9.751461478E-1,3.866890596E0,7.496057961E0,8.490856131E0
6.555318350E1,-1.833643413E0,4.675877439E0,8.176043533E0,9.595507587E0
6.556319050E1,-3.823482621E0,3.564512948E0,6.373045231E0,8.242601375E0
6.557319750E1,-4.164455400E0,1.204560338E0,4.173991624E0,6.017961488E0
6.558320450E1,-2.852498667E0,-9.039959121E-1,3.071526010E0,4.288149867E0
6.559321150E1,-8.201595573E-1,-1.774108964E0,3.978743738E0,4.432891387E0
6.560321850E1,1.596603430E0,-1.741985530E0,4.735449457E0,5.292271503E0
6.561322550E1,3.825505465E0,-1.305192089E0,4.642010951E0,6.155183516E0
6.562323250E1,4.893050045E0,-1.140946140E0,3.834426270E0,6.320326072E0
6.563323950E1,4.685305490E0,-1.308628498E0,2.861178274E0,5.643663455E0
6.564324650E1,3.640467402E0,-1.282819473E0,2.207288826E0,4.446431453E0
6.565325350E1,1.845744080E0,-9.110628569E-1,1.430393840E0,2.506558053E0
6.566326050E1,4.029996776E-1,-3.738411480E-1,4.523639552E-1,7.118982315E-1
6.567326750E1,-1.075889800E0,3.072115409E-1,-6.463102877E-1,1.292143483E0
6.568327450E1,-2.465774349E0,1.227835765E0,-1.494478154E0,3.133861637E0
6.569328150E1,-3.076614842E0,1.684871682E0,-1.266812720E0,3.729499422E0
6.570328850E1,-3.126884817E0,1.523434151E0,-8.147551221E-1,3.572406217E0
6.571329550E1,-2.989220310E0,7.316129780E-1,-5.467468963E-1,3.125640379E0
6.572330250E1,-2.665880394E0,-2.453491688E-2,-5.111239044E-1,2.714547455E0
6.573330950E1,-2.054839634E0,4.080888748E-2,-4.294365110E-1,2.099630207E0
6.574331750E1,-1.515410601E0,7.802512872E-1,-2.158300853E-1,1.718093126E0
6.575332450E1,-6.332321859E-1,1.224275980E0,8.378475308E-2,1.380889047E0
6.576333183E1,4.411814476E-1,1.161537110E0,6.535059444E-1,1.403880176E0
6.577333883E1,1.703636274E0,1.036787349E0,1.106435874E0,2.280680798E0
6.578334583E1,2.966156553E0,8.222991997E-1,7.028797603E-1,3.157261571E0
6.579335283E1,3.849332576E0,8.023958623E-2,-5.301904321E-2,3.850533819E0
6.580335983E1,4.154539107E0,-6.845399684E-1,-6.649687529E-1,4.262742498E0
6.581336683E1,4.052164301E0,-8.025391191E-1,-9.662915629E-1,4.242384229E0
6.582337383E1,3.299178873E0,-6.259935522E-1,-1.060268598E0,3.521451215E0
6.583338083E1,2.535039296E0,-3.561088818E-1,-1.299059529E0,2.870678218E0
6.584338783E1,1.911708566E0,1.539706367E-1,-1.862049333E0,2.673118837E0
6.585339483E1,1.477109000E0,7.607742119E-1,-2.002698258E0,2.602196901E0
6.586340183E1,1.466048992E0,9.231730253E-1,-1.898484064E0,2.570173112E0
6.587340883E1,1.492994131E0,4.666083938E-1,-1.967625051E0,2.513623522E0
6.588341583E1,1.785692883E0,-5.608181477E-2,-2.079046522E0,2.741218467E0
6.589342283E1,2.166068294E0,-3.636301553E-1,-2.431726158E0,3.276792769E0
6.590342983E1,2.451477468E0,-3.681447905E-1,-2.757049888E0,3.707640281E0
6.591343683E1,2.543183298E0,-2.398545402E-1,-2.665484830E0,3.691899358E0
6.592344383E1,2.622070423E0,-3.015689778E-1,-2.446501780E0,3.598828714E0
6.593345083E1,2.919694577E0,-5.644954616E-1,-2.408734322E0,3.826914238E0
6.594345783E1,3.234270394E0,-9.082515156E-1,-2.384087723E0,4.119381030E0
6.595346483E1,3.424947512E0,-1.151221452E0,-2.352171866E0,4.311413779E0
6.596347183E1,3.422101087E0,-1.238337949E0,-2.382273771E0,4.349653439E0
6.597347883E1,3.203515209E0,-1.048739058E0,-2.321913110E0,4.093121522E0
6.598348583E1,2.783348910E0,-6.391152889E-1,-2.084466160E0,3.535604430E0
6.599349383E1,2.241383940E0,-3.434274405E-1,-1.984331131E0,3.013190072E0
6.600350083E1,1.755787298E0,-3.705099893E-1,-2.004594510E0,2.690439711E0
6.601350783E1,1.582986873E0,-8.781646675E-1,-1.865185195E0,2.599218427E0
6.602351483E1,1.815629457E0,-1.825353377E0,-1.780037456E0,3.130009364E0
6.603352183E1,2.417644455E0,-2.702856140E0,-1.700685477E0,4.005342322E0
6.604352883E1,3.190364821E0,-3.766252413E0,-1.657747033E0,5.206842628E0
6.605353583E1,3.803607350E0,-4.719695304E0,-2.186059340E0,6.443741776E0
6.606354283E1,4.223499414E0,-5.022548915E0,-3.038691555E0,7.231707356E0
6.607354983E1,4.472977887E0,-4.964661480E0,-3.073093649E0,7.355222591E0
6.608355683E1,4.582447119E0,-4.737811732E0,-2.050305703E0,6.902857024E0
6.609356383E1,4.586311544E0,-4.428336734E0,-8.801018500E-1,6.435759402E0
6.610357083E1,3.912644766E0,-3.533778813E0,-6.936475915E-1,5.317661962E0
6.611357783E1,2.801779919E0,-2.412786296E0,-2.382567301E0,4.398651539E0
6.612358483E1,1.234099741E0,-1.759820123E0,-3.671560264E0,4.254447532E0
6.613359183E1,1.427146370E-1,-1.394512986E0,-2.235447993E0,2.638609798E0
6.614359883E1,-1.082197045E0,-1.879850011E0,-3.272685139E-1,2.193647918E0
6.615360583E1,-2.232592505E0,-3.103652367E0,9.253686547E-1,3.933628663E0
6.616361283E1,-1.880963760E0,-4.237598221E0,2.168473839E0,5.118353459E0
6.617361983E1,-1.330462147E0,-4.441371932E0,4.038647293E0,6.148706052E0
6.618362683E1,-5.961362073E-1,-3.884202447E0,5.157731863E0,6.484181136E0
6.619363383E1,1.390629558E0,-4.085907998E0,6.140331895E0,7.505476036E0
6.620364083E1,3.100331733E0,-5.271150890E0,6.950745460E0,9.257966894E0
6.621364783E1,3.783794644E0,-5.865816815E0,6.505697504E0,9.541960429E0
6.622365483E1,5.104949632E0,-5.987469891E0,5.563023430E0,9.636261522E0
6.623366283E1,5.871928909E0,-6.169358643E0,5.088639994E0,9.921430954E0
6.624366983E1,4.940035347E0,-5.988411292E0,4.111854725E0,8.784780493E0
6.625367683E1,3.661002531E0,-5.236212607E0,4.394291321E0,7.754396057E0
6.626368383E1,1.872994005E0,-3.354712511E0,5.100503994E0,6.385714022E0
6.627369083E1,6.524248673E-1,-7.527506626E-1,5.520238184E0,5.609395812E0
6.628369783E1,9.635670528E-2,1.168900509E0,5.546106851E0,5.668766551E0
6.629370483E1,-1.108052629E0,2.224384330E0,5.093581476E0,5.667471969E0
6.630371183E1,-2.049416049E0,2.646289006E0,4.990926588E0,6.009351034E0
6.631371883E1,-2.902993175E0,3.116795738E0,5.006186652E0,6.572951380E0
6.632372583E1,-3.148332696E0,3.296902844E0,5.192915145E0,6.909988048E0
6.633373283E1,-2.955587126E0,2.849100266E0,5.484943805E0,6.851093061E0
6.634373983E1,-2.516757976E0,2.336748519E0,5.655929840E0,6.616948443E0
6.635374683E1,-1.773556840E0,2.079364026E0,5.769376933E0,6.383961843E0
6.636375383E1,-1.139332455E0,2.006485500E0,6.000856506E0,6.429178899E0
6.637376083E1,-7.642709930E-1,1.648900781E0,6.228169354E0,6.487917804E0
6.638376783E1,-1.809946402E0,2.177882593E0,6.084735399E0,6.711414415E0
6.639377483E1,-1.547860456E0,3.027395319E0,5.982102147E0,6.880882247E0
6.640378183E1,-1.817406426E0,2.758659042E0,5.451666716E0,6.374467493E0
6.641378883E1,-2.998535509E0,2.468069966E0,4.982984900E0,6.317651705E0
6.642379583E1,-3.812846828E0,2.413229515E0,4.786600900E0,6.578223605E0
6.643380283E1,-4.447850647E0,2.595108327E0,4.563393382E0,6.880590220E0
6.644380983E1,-4.637981635E0,3.261664014E0,4.196927912E0,7.054327019E0
6.645381683E1,-4.828878315E0,3.817113833E0,3.642569768E0,7.152393887E0
6.646382483E1,-4.836240545E0,4.269402981E0,2.813992706E0,7.038151701E0
6.647383183E1,-4.523244646E0,4.748913841E0,1.823643651E0,6.807172758E0
6.648383883E1,-3.571229060E0,4.735696794E0,9.346113485E-1,6.004498272E0
6.649384583E1,-2.107651394E0,3.875494189E0,4.489886865E-1,4.434325252E0
6.650385283E1,-3.831148320E-1,2.389838898E0,3.541848555E-1,2.446130382E0
6.651385983E1,2.370797440E-1,8.094727474E-1,4.315169138E-1,9.474490914E-1
6.652386683E1,-5.254943870E-2,-5.432209522E-1,-2.168320057E-1,5.872534079E-1
6.653387383E1,-1.469495194E-1,-1.780833262E0,-1.401347504E0,2.270844797E0
6.654388083E1,5.098543277E-1,-3.045378431E0,-2.656235704E0,4.073066332E0
6.655388783E1,1.682317910E0,-4.542848606E0,-3.740921982E0,6.120634304E0
6.656389483E1,2.828794055E0,-5.686136556E0,-4.044702669E0,7.529531487E0
6.657390183E1,3.313092323E0,-5.458361778E0,-2.579687758E0,6.886587179E0
6.658390883E1,3.670566237E0,-3.233883308E0,-1.096005903E0,5.013211215E0
6.659391583E1,3.310532119E0,-3.949379021E-1,1.423507574E-1,3.337043991E0
6.660392283E1,1.901775316E0,2.191444041E0,1.103830062E0,3.104451182E0
6.661392983E1,3.681802393E-1,4.021700308E0,2.215925163E0,4.606512171E0
6.662393683E1,-1.481543236E0,4.572223848E0,2.728416366E0,5.526704003E0
6.663394383E1,-4.030822549E0,2.559525096E0,1.360512596E0,4.964845785E0
6.664395083E1,-5.043781325E0,-2.593741248E0,-1.734703993E0,5.930971392E0
6.665395783E1,-3.631437255E0,-9.339834745E0,-5.382334526E0,1.137494503E1
6.666396483E1,-1.663137289E0,-1.662512865E1,-6.687854644E0,1.799689773E1
6.667397183E1,2.794822317E0,-1.799691818E1,-2.139965446E0,1.833792649E1
6.668397883E1,6.005779277E0,-1.217481632E1,2.940366239E0,1.389033084E1
6.669398683E1,5.708145475E0,-4.171500126E0,6.269851230E0,9.449622877E0
6.670399383E1,1.597346026E0,2.453995133E0,8.392451323E0,8.888579507E0
6.671400083E1,-1.907764619E0,6.757939371E0,8.260111291E0,1.084152890E1
6.672400783E1,-3.632476597E0,9.316206731E0,6.451837631E0,1.190011777E1
6.673401483E1,-5.010194333E0,1.000405856E1,2.402708620E0,1.144361148E1
6.674402183E1,-4.980209811E0,8.076508720E0,-2.250055215E0,9.751678386E0
6.675402883E1,-4.298141753E0,4.228440896E0,-3.110349183E0,6.784394371E0
6.676403637E1,-3.528326869E0,1.776962990E-1,1.015697904E-1,3.534258464E0
6.677404337E1,-6.851467632E-1,-2.728059978E0,2.879626240E0,4.025417321E0
6.678405037E1,2.172398636E0,-5.730037451E0,4.769629941E0,7.765437193E0
6.679405737E1,3.384888822E0,-7.626634473E0,4.592563387E0,9.524424611E0
6.680406437E1,2.830171659E0,-6.258429864E0,2.116320183E0,7.187254490E0
6.681407138E1,2.206053747E0,-2.897797047E0,2.943464971E-1,3.653839176E0
6.682407838E1,2.051821228E-1,2.585726470E-1,-6.529024386E-1,7.316017439E-1
6.683408538E1,-1.260768161E0,2.273899722E0,-8.859478962E-1,2.746827256E0
6.684409238E1,-1.552918005E0,3.134625653E0,-5.692591516E-1,3.544218997E0
6.685409938E1,-1.171244731E0,3.074229763E0,-3.070864471E-1,3.304089124E0
6.686410637E1,-4.890077979E-1,2.730829804E0,1.229856745E-1,2.776992172E0
6.687411337E1,4.071371308E-1,2.188348525E0,7.721856380E-1,2.356034925E0
6.688412037E1,1.061946602E0,1.705735132E0,1.507916225E0,2.512185158E0
6.689412737E1,1.557241582E0,1.402644124E0,2.303088437E0,3.113940949E0
6.690413437E1,1.981159455E0,9.198108763E-1,2.415054431E0,3.256306610E0
6.691414237E1,2.041701818E0,3.219359994E-1,1.872921646E0,2.789269544E0
6.692414938E1,2.267853993E0,-9.612413228E-2,1.160005140E0,2.549120143E0
6.693415638E1,2.714080455E0,-6.307444149E-1,2.800336826E-1,2.800444625E0
6.694416338E1,3.036737416E0,-1.112681869E0,-9.207440919E-1,3.362678212E0
6.695417038E1,2.692551884E0,-1.246418801E0,-2.192179620E0,3.689044180E0
6.696417738E1,1.777387059E0,-8.809678227E-1,-2.857301570E0,3.478416497E0
6.697418437E1,6.509855021E-1,-1.856432498E-1,-2.621176384E0,2.707177714E0
6.698419137E1,-1.685698186E-1,5.167915374E-1,-1.848144069E0,1.926428244E0
6.699419837E1,-4.706466636E-1,1.128436022E0,-8.893357730E-1,1.511884339E0
6.700420537E1,-1.802186051E-1,1.547487257E0,-2.606484085E-1,1.579599047E0
6.701421237E1,3.753705604E-1,1.644793112E0,1.612550249E-1,1.694771554E0
6.702421937E1,7.695013274E-1,1.633162415E0,5.096304524E-1,1.875919765E0
6.703422637E1,8.673155974E-1,1.579742253E0,5.590060955E-1,1.886878307E0
6.704423337E1,7.665650019E-1,1.302602357E0,4.317689288E-1,1.571883969E0
6.705424038E1,5.705957155E-1,7.118973362E-1,-3.334140837E-2,9.129561531E-1
6.706424738E1,5.544568156E-1,1.777343059E-1,-5.346044221E-1,7.904516000E-1
6.707425438E1,3.831655566E-1,-3.119314134E-1,-9.610827170E-1,1.080646584E0
6.708426138E1,3.208123838E-1,-7.795566380E-1,-1.022216088E0,1.324973535E0
6.709426838E1,3.678523567E-1,-1.156451202E0,-9.540182573E-1,1.543646842E0
6.710427537E1,4.314690397E-1,-1.359672351E0,-1.043439872E0,1.767382585E0
6.711428237E1,4.949211236E-1,-1.185956252E0,-1.312779436E0,1.837070766E0
6.712428937E1,8.434917019E-1,-6.232740122E-1,-1.587477973E0,1.902638973E0
6.713429737E1,1.490912230E0,1.264092010E-1,-1.645205925E0,2.223848263E0
6.714430437E1,2.347150423E0,7.214815074E-1,-1.304965071E0,2.780752508E0
6.715431137E1,3.199668326E0,7.290863961E-1,-9.663167790E-1,3.420995832E0
6.716431837E1,3.762006165E0,-2.939980030E-3,-1.076380016E0,3.912964728E0
6.717432538E1,4.254613326E0,-7.249296105E-1,-1.162747484E0,4.469814225E0
6.718433238E1,4.763303838E0,-1.033857894E0,-8.655567549E-1,4.950466049E0
6.719433938E1,5.013824285E0,-1.527642977E0,-6.019059473E-1,5.275833374E0
6.720434638E1,4.873615947E0,-2.282569973E0,-6.690506941E-1,5.423088319E0
6.721435338E1,4.613107872E0,-3.027339771E0,-1.152570990E0,5.636840446E0
6.722436037E1,4.362964863E0,-3.471213605E0,-1.967941239E0,5.912493468E0
6.723436737E1,4.162629899E0,-3.968707577E0,-2.900860988E0,6.441515504E0
6.724437437E1,4.184666301E0,-4.600991564E0,-3.593201142E0,7.182732758E0
6.725438137E1,4.514980191E0,-5.114004046E0,-3.726700677E0,7.773440772E0
6.726438837E1,4.569411629E0,-5.235504509E0,-3.722767839E0,7.883465639E0
6.727439537E1,4.638170500E0,-4.608673051E0,-3.436599843E0,7.386657658E0
6.728440237E1,4.389762653E0,-3.357627348E0,-2.595325844E0,6.105685366E0
6.729440937E1,3.407538596E0,-1.671366368E0,-1.876478507E0,4.233905574E0
6.730441638E1,2.315668137E0,-7.019529766E-1,-2.393034986E0,3.403185765E0
6.731442338E1,1.516810133E0,-8.647868228E-1,-3.092402909E0,3.551270896E0
6.732443038E1,-7.896876700E-2,-1.557462022E0,-2.701661553E0,3.119438918E0
6.733443738E1,-2.068841377E0,-1.823543664E0,-1.435966383E0,3.109246788E0
6.734444537E1,-3.575084129E0,-2.314574123E0,-3.205363221E-1,4.270974530E0
6.735445237E1,-4.393112522E0,-3.001033732E0,6.740576649E-1,5.362834589E0
6.736445937E1,-4.862729016E0,-3.736809343E0,1.954629468E0,6.436649276E0
6.737446637E1,-4.691420216E0,-4.337612506E0,3.007326213E0,7.061750268E0
6.738447337E1,-3.503080346E0,-4.829039406E0,3.611708457E0,6.973925112E0
6.739448037E1,-2.115777854E0,-5.289718723E0,4.965731521E0,7.557521395E0
6.740448737E1,-5.637037120E-1,-5.007678861E0,5.064195124E0,7.144276150E0
6.741449437E1,1.102702426E0,-3.892648165E0,2.965818584E0,5.016447174E0
6.742450138E1,3.322387349E0,-2.920690650E0,1.715389762E0,4.744602576E0
6.743450838E1,4.853664663E0,-2.670120503E0,1.653294671E0,5.781088775E0
6.744451538E1,4.579420893E0,-2.563450917E0,1.817061148E0,5.553745361E0
6.745452238E1,2.463564686E0,-1.764553444E0,2.450485049E0,3.897137000E0
6.746452937E1,7.699459351E-1,-3.291181344E-1,3.149213287E0,3.258631586E0
6.747453637E1,1.022319145E-1,1.229616242E0,3.330607072E0,3.551809530E0
6.748454337E1,-1.517441632E-1,2.253492939E0,3.471091106E0,4.141223272E0
6.749455037E1,-1.378499655E0,2.462382964E0,3.746574778E0,4.690459863E0
6.750455737E1,-2.206413497E0,2.527484694E0,3.906083313E0,5.149167529E0
6.751456437E1,-2.274841123E0,2.340221765E0,3.866514035E0,5.059789603E0
6.752457137E1,-2.360414540E0,1.959293207E0,3.804720075E0,4.887359361E0
6.753457837E1,-2.330483227E0,1.648097958E0,3.849234051E0,4.792074888E0
6.754458537E1,-2.313857108E0,1.558121588E0,3.953259818E0,4.838382042E0
6.755459338E1,-2.286874839E0,1.705342784E0,4.013468890E0,4.924014934E0
6.756460038E1,-2.135741564E0,1.986239516E0,4.201512714E0,5.114611278E0
6.757460738E1,-1.971191706E0,2.400344591E0,4.536748205E0,5.498121059E0
6.758461437E1,-2.027661484E0,2.787564753E0,4.710951378E0,5.837378798E0
6.759462137E1,-2.293437169E0,3.078307611E0,4.626253290E0,6.011493267E0
6.760462837E1,-2.820661163E0,3.529692194E0,4.499618386E0,6.376630928E0
6.761463537E1,-3.420908255E0,4.043996910E0,4.081702681E0,6.687063711E0
6.762464237E1,-3.429983134E0,4.332377493E0,3.947315539E0,6.790845235E0
6.763464937E1,-2.909896983E0,4.630804762E0,3.678923078E0,6.591382875E0
6.764465637E1,-2.254219017E0,4.812402323E0,3.306372995E0,6.258819528E0
6.765466337E1,-1.693321347E0,4.933653696E0,2.859360960E0,5.948463757E0
6.766467038E1,-1.310268203E0,4.983794739E0,2.128701662E0,5.575516437E0
6.767467738E1,-1.139173411E0,4.948747698E0,1.103950222E0,5.196780343E0
6.768468438E1,-1.034123065E0,4.535998592E0,-1.487230530E-1,4.654762324E0
6.769469138E1,-5.852695955E-1,3.477304065E0,-1.380517968E0,3.786821084E0
6.770469838E1,2.284176788E-1,2.004058321E0,-2.480055296E0,3.196732497E0
6.771470537E1,1.647214736E0,2.244079506E-1,-3.643315581E0,4.004675235E0
6.772471237E1,3.024034047E0,-1.982981447E0,-4.548731489E0,5.811020177E0
6.773471937E1,3.904440830E0,-4.916576318E0,-5.151104044E0,8.121037726E0
6.774472737E1,3.565382721E0,-7.888242994E0,-6.059833277E0,1.056683069E1
6.775473437E1,3.223859134E0,-1.028100492E1,-6.851904126E0,1.276874778E1
6.776474083E1,3.330542461E0,-1.070633957E1,-6.257143477E0,1.284017385E1
6.777474783E1,2.777223367E0,-8.322147326E0,-4.100037210E0,9.684080280E0
6.778475483E1,1.712863765E0,-4.861627693E0,-2.175288184E0,5.594747965E0
6.779476183E1,6.129639092E-1,-1.827890484E0,-1.369800314E0,2.365007669E0
6.780476883E1,-6.709195373E-1,9.781023538E-1,-5.788682100E-1,1.319812731E0
6.781477583E1,-1.702175055E0,3.096188981E0,-1.858414704E-1,3.538124245E0
6.782478283E1,-2.842965952E0,3.159959300E0,-4.065393627E-1,4.270020191E0
6.783478983E1,-4.131560427E0,1.356245883E0,-4.701064906E-1,4.373807788E0
6.784479683E1,-5.002090677E0,-9.366631365E-1,-3.149602711E-1,5.098769356E0
6.785480383E1,-4.934340159E0,-3.946576450E0,2.076311195E-1,6.321889683E0
6.786481083E1,-3.799552306E0,-8.050667535E0,-3.914096922E-1,8.910838739E0
6.787481783E1,-1.081990419E0,-1.105851737E1,-1.539597901E0,1.121748061E1
6.788482483E1,2.840346984E0,-8.119758235E0,1.854094781E0,8.799756374E0
6.789483183E1,2.901629020E0,-9.200587982E-1,5.930250793E0,6.665870807E0
6.790483883E1,-1.987855978E-2,5.285690576E0,5.958503369E0,7.965091489E0
6.791484583E1,-3.071086299E0,8.772981101E0,5.762791214E0,1.093647709E1
6.792485283E1,-4.846110352E0,9.489701221E0,5.323395177E0,1.191124473E1
6.793485983E1,-4.450966628E0,8.785049170E0,5.682830540E0,1.137025751E1
6.794486783E1,-3.329915639E0,5.904177473E0,6.245830868E0,9.217269283E0
6.795487483E1,-1.187616204E0,1.186978930E0,5.501227716E0,5.751769955E0
6.796488183E1,9.592159203E-1,-2.715963843E0,5.109705173E0,5.865632253E0
6.797488883E1,2.520456340E0,-5.406810386E0,4.841855626E0,7.683089523E0
6.798489583E1,4.439009949E0,-6.449492898E0,3.888828764E0,8.742068241E0
6.799490283E1,5.492843394E0,-5.850488924E0,3.201944647E0,8.640138813E0
6.800490983E1,4.559720746E0,-4.011165964E0,3.194857821E0,6.862042129E0
6.801491683E1,2.871985975E0,-1.673173158E0,3.055324545E0,4.514733650E0
6.802492383E1,1.234584914E0,8.318307459E-2,2.320455691E0,2.629759294E0
6.803493083E1,-3.235236098E-2,1.091031384E0,1.513451200E0,1.865993218E0
6.804493783E1,-8.521525247E-1,1.950165703E0,7.272347291E-1,2.249039917E0
6.805494483E1,-1.258011929E0,2.370084665E0,3.102323587E-1,2.701136696E0
6.806495183E1,-1.179114571E0,2.241274012E0,2.165995789E-1,2.541758397E0
6.807495883E1,-1.144438536E0,1.795603328E0,-4.532688484E-3,2.129307733E0
6.808496583E1,-8.559559192E-1,1.089914566E0,7.796326518E-2,1.388039109E0
6.809497283E1,-3.949147325E-1,2.005729455E-1,2.259153628E-1,4.972171594E-1
6.810497983E1,2.634905208E-1,-5.628599954E-1,3.841187259E-1,7.306064772E-1
6.811498683E1,7.381475338E-1,-6.268753123E-1,4.111984241E-1,1.052101983E0
6.812499383E1,8.355022126E-1,-4.006746054E-2,1.826541897E-1,8.561728223E-1
6.813500183E1,8.344222319E-1,6.364208919E-1,-1.568480515E-1,1.061081205E0
