"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.471724535E1,-3.366188049E0,-9.915930748E0,-1.069325686E0,1.052617509E1
9.473638274E1,-4.287092686E0,-9.532990456E0,-9.467706680E-1,1.049540116E1
9.475552014E1,-5.361635208E0,-7.053583145E0,1.410132647E0,8.971546209E0
9.477464410E1,-6.429561615E0,-1.921354294E0,3.203900337E0,7.436117418E0
9.479379483E1,-7.352614880E0,6.926911354E0,4.397113323E0,1.101715263E1
9.481293222E1,-4.538359165E0,3.059677124E1,5.972239494E0,3.150280557E1
9.483205629E1,-4.544055462E0,4.080920029E1,8.958971024E0,4.202740094E1
9.485120702E1,2.571939230E-1,1.758699417E1,5.533591270E0,1.843879457E1
9.487034441E1,-6.373223305E0,1.489321709E1,7.381962776E0,1.780222640E1
9.488946837E1,-1.137154293E1,1.554547405E1,8.246516228E0,2.095182049E1
9.490861910E1,-1.232581615E1,1.244264603E1,4.161471367E0,1.800175069E1
9.492775650E1,-7.001377106E0,6.949644089E0,3.017702579E0,1.031616999E1
9.494688056E1,-8.725777864E-1,1.919190407E0,4.761636257E-1,2.161345787E0
9.496603129E1,3.202127218E0,-2.719438076E0,-1.803832054E0,4.571954970E0
9.498516868E1,5.197380543E0,-8.013936043E0,-1.967588425E0,9.752299196E0
9.500429264E1,5.639230728E0,-1.384519577E1,-6.317118406E-1,1.496293517E1
9.502344337E1,4.259361267E0,-1.761666489E1,1.482536793E0,1.818480012E1
9.504258077E1,1.702689052E0,-1.921598434E1,8.771517277E-1,1.931120399E1
9.506170483E1,-6.280532479E-1,-1.678439331E1,-3.759452999E-1,1.680034656E1
9.508085556E1,-1.181194663E0,-1.306369019E1,2.501692176E-1,1.311936762E1
9.509999295E1,-1.640117168E0,-9.735764503E0,4.756638408E-1,9.884399369E0
9.511911702E1,-1.618458748E0,-7.087012768E0,-4.099601507E-1,7.281018199E0
9.513826775E1,-7.027812600E-1,-5.638346195E0,-1.130999684E0,5.793445400E0
9.515740504E1,7.833421230E-2,-5.396553516E0,-5.832130909E-1,5.428541573E0
9.517654243E1,-2.556816041E-1,-6.351764679E0,7.842414379E-1,6.405101268E0
9.519567983E1,-2.844142616E-1,-8.072792053E0,1.299424648E0,8.181648209E0
9.521481722E1,2.071173787E-1,-9.370431900E0,2.329181671E0,9.657793685E0
9.523395462E1,6.656031609E-1,-1.055528831E1,2.196989536E0,1.080203231E1
9.525307868E1,-8.648955822E-2,-6.567880630E0,6.226258278E-1,6.597893553E0
9.527222941E1,-7.481676340E-1,1.387554169E0,1.130440116E0,1.939834074E0
9.529136670E1,-1.363772869E0,1.950036049E1,9.331649780E0,2.166110854E1
9.531049077E1,-1.696457863E1,5.041147614E1,1.182920647E1,5.448893447E1
9.532964150E1,-1.533869553E1,1.667329788E1,5.724029541E0,2.336747648E1
9.534877889E1,-8.521108627E0,1.564655876E1,2.972389936E0,1.806264641E1
9.536790295E1,-7.053806782E0,1.601702499E1,7.613022804E0,1.908558084E1
9.538705368E1,-3.876903057E0,1.122355270E1,6.422723770E0,1.349999605E1
9.540619108E1,-2.433398247E0,7.333496094E0,4.308506012E0,8.846740419E0
9.542531504E1,-1.995726347E0,3.030423164E0,2.644149303E0,4.489756535E0
9.544446577E1,-1.734212637E0,-1.801733971E0,-3.955227137E-2,2.501060406E0
9.546360316E1,-1.484276652E0,-6.420154572E0,-1.524380684E0,6.763519673E0
9.548272722E1,-3.244566917E-1,-1.122337341E1,-2.323651552E0,1.146598184E1
9.550187795E1,1.429249644E-1,-1.420630074E1,-2.499959230E0,1.442529737E1
9.552101535E1,8.203158379E-1,-1.566717148E1,-3.253618240E0,1.602245961E1
9.554015274E1,1.771416426E0,-1.393340111E1,-3.353312731E0,1.444030086E1
9.555929014E1,1.558338761E0,-9.982480049E0,-1.847388387E0,1.027088952E1
9.557841420E1,2.152877092E0,-8.275150299E0,1.886610091E-1,8.552694618E0
9.559756493E1,2.559623957E0,-7.335011005E0,1.987326026E0,8.018947935E0
9.561670222E1,1.811743021E0,-6.995123863E0,1.510452509E0,7.382116053E0
9.563583962E1,3.762454689E-1,-7.415669441E0,-2.776458859E-2,7.425259914E0
9.565497702E1,2.227219939E-2,-8.405405045E0,-2.116827965E0,8.667888477E0
9.567411441E1,-8.667153120E-1,-9.260911942E0,-2.187855721E0,9.555228834E0
9.569325181E1,-1.325600743E0,-1.016541386E1,-8.813590407E-1,1.028929784E1
9.571237587E1,-8.932902813E-1,-1.102399540E1,4.688051939E-1,1.107005964E1
9.573152660E1,-7.804069519E-1,-1.130714607E1,2.473937988E0,1.160090326E1
9.575066400E1,-3.419084847E-1,-5.746249199E0,5.629782677E0,8.051753489E0
9.576978806E1,-1.474734902E0,4.130313873E0,4.851110458E0,6.539694825E0
9.578893879E1,-1.749073267E0,3.720178986E1,1.168899441E1,3.903415192E1
9.580807618E1,-1.460753155E1,4.650421143E1,9.357386589E0,4.963448743E1
9.582720024E1,-1.197163963E1,1.409564018E1,6.932291031E0,1.975003510E1
9.584635097E1,-1.439253902E1,1.586210155E1,5.382832527E0,2.208452697E1
9.586548837E1,-1.161547279E1,1.616426277E1,8.457350731E0,2.162705205E1
9.588461243E1,-6.507138729E0,1.078650570E1,3.293379307E0,1.302067229E1
9.590376306E1,-2.996309519E0,5.903810501E0,1.440974951E0,6.775637090E0
9.592290045E1,1.251844168E-1,-2.519998550E-1,4.647707939E-1,5.433111043E-1
9.594202452E1,1.004724860E0,-5.496958256E0,-3.124773502E-2,5.588112251E0
9.596117524E1,1.378536820E0,-1.173864079E1,5.547344685E-2,1.181943859E1
9.598031264E1,2.292928696E0,-1.755974197E1,-8.877754211E-1,1.773105201E1
9.599945004E1,3.105212688E0,-1.967829132E1,-1.849990129E0,2.000749756E1
9.601858743E1,2.990131617E0,-1.625407600E1,-1.363386154E0,1.658296402E1
9.603771150E1,1.536156416E0,-1.134846687E1,-1.224594355E0,1.151725263E1
9.605686222E1,4.925628901E-1,-8.682100296E0,-7.059625387E-1,8.724670014E0
9.607599962E1,-2.445142865E-1,-6.504970551E0,2.962731123E-1,6.516303159E0
9.609513702E1,-4.788408279E-1,-5.885080338E0,4.075429142E-1,5.918576716E0
9.611427441E1,-6.083372235E-2,-7.769936085E0,-5.519880056E-1,7.789755982E0
9.613341181E1,3.627543151E-1,-9.323801994E0,-1.003427744E0,9.384654579E0
9.615254920E1,7.820018530E-1,-1.001581097E1,-1.066511035E0,1.010274428E1
9.617168660E1,9.459897280E-1,-1.012145138E1,-4.956184626E-1,1.017763785E1
9.619082400E1,2.010260820E-1,-9.974352837E0,1.459129214E0,1.008251874E1
9.620996139E1,-1.309456587E0,-8.523356438E0,2.277445078E0,8.919026718E0
9.622908545E1,-3.742199421E0,-2.847045898E0,1.316910505E0,4.883029811E0
9.624823618E1,-3.241281748E0,6.491984367E0,3.015951633E0,7.857972553E0
9.626737358E1,-7.599731445E0,4.273754120E1,1.518074322E1,4.598595775E1
9.628649764E1,-1.818965340E1,3.513858795E1,1.171621895E1,4.126564722E1
9.630564837E1,-8.544986725E0,1.356889820E1,2.804146051E0,1.627866799E1
9.632478577E1,-1.039741707E1,1.905373001E1,6.042313576E0,2.253132181E1
9.634392316E1,-7.620692730E0,1.415570450E1,5.885360718E0,1.712005836E1
9.636304733E1,-4.824543476E0,9.302360535E0,2.640398502E0,1.080656446E1
9.638219806E1,-3.098546982E0,4.494724274E0,2.322363377E0,5.932698488E0
9.640133545E1,-1.277985573E0,-1.738269806E0,2.041648149E0,2.970379809E0
9.642045952E1,3.039451838E-1,-7.403698921E0,1.108937502E0,7.492455057E0
9.643961025E1,1.791949630E0,-1.230864429E1,-3.591723144E-1,1.244358520E1
9.645874764E1,2.817175150E0,-1.582549095E1,-1.418627739E0,1.613676375E1
9.647788504E1,3.176440716E0,-1.734522057E1,-2.318267584E0,1.778541022E1
9.649702243E1,1.749954462E0,-1.525708866E1,-2.858078718E0,1.562081013E1
9.651614650E1,-2.339556217E-1,-1.109632111E1,-2.279053211E0,1.133036455E1
9.653529722E1,-5.947186351E-1,-8.427366257E0,-1.565353870E0,8.592119937E0
9.655443462E1,-2.854002714E-1,-6.443432808E0,-9.753635526E-2,6.450487811E0
9.657357202E1,7.652019262E-1,-6.476545334E0,3.562346697E-1,6.531315074E0
9.659270941E1,1.430710077E0,-7.857419968E0,-3.919842243E-1,7.996226079E0
9.661184681E1,1.430402398E0,-8.655486107E0,-1.605050564E0,8.918502009E0
9.663098431E1,1.021451592E0,-8.447892189E0,-2.144044161E0,8.775372992E0
9.665012170E1,3.517305553E-1,-8.031085014E0,-1.792343616E0,8.236172444E0
9.666925910E1,3.233605623E-2,-7.816151142E0,-7.696530819E-1,7.854020000E0
9.668839650E1,-1.836707294E-1,-7.201796532E0,1.801992059E0,7.426088042E0
9.670752056E1,-2.127040386E0,-2.101933956E0,1.526933193E0,3.357670642E0
9.672667129E1,-2.597974539E0,7.423434258E0,3.398531675E0,8.567780659E0
9.674580868E1,-2.782574892E0,3.411457825E1,1.219389153E1,3.633508171E1
9.676493275E1,-1.538160038E1,3.804442596E1,8.645812988E0,4.193712030E1
9.678408347E1,-1.232216072E1,1.286938381E1,5.642860413E0,1.868953071E1
9.680322087E1,-1.335423183E1,1.662154198E1,5.091099739E0,2.192100504E1
9.682235837E1,-9.764993668E0,1.683166504E1,6.603529453E0,2.054912773E1
9.684149577E1,-5.966932297E0,1.256967640E1,4.368428707E0,1.458369690E1
9.686061983E1,-5.229425430E0,7.150538445E0,3.198649883E0,9.418516415E0
9.687977056E1,-2.962296486E0,2.673473358E-1,2.171307802E0,3.682560609E0
9.689890795E1,-2.165296674E-2,-6.386625290E0,5.531035662E-1,6.410567448E0
9.691803202E1,1.558147788E0,-1.235480022E1,-5.049674511E-1,1.246290116E1
9.693718274E1,2.492977858E0,-1.778403473E1,-1.046591043E0,1.798839022E1
9.695632024E1,3.039646626E0,-2.043989944E1,-2.386660337E0,2.080204530E1
9.697544431E1,2.175739765E0,-1.630898857E1,-1.800909996E0,1.655174397E1
9.699459504E1,5.714083910E-1,-1.066627789E1,-1.006440401E0,1.072888222E1
9.701373243E1,-4.023877978E-1,-7.936718941E0,-5.096253753E-1,7.963236874E0
9.703285650E1,-1.082214594E0,-6.223647594E0,1.359347343E0,6.461640891E0
9.705200722E1,-1.785857439E0,-7.130964279E0,1.579111695E0,7.518878380E0
9.707114472E1,-1.903574705E0,-9.170192719E0,-4.533520043E-1,9.376649678E0
9.709028212E1,-6.808139682E-1,-1.010770416E1,-2.166961193E0,1.035977374E1
9.710941952E1,2.526523769E-1,-9.002065659E0,-2.716964245E0,9.406535709E0
9.712855691E1,1.061314464E0,-8.390281677E0,-1.900968194E0,8.668154076E0
9.714769431E1,1.807852745E0,-8.147699356E0,-9.269142151E-2,8.346372149E0
9.716681847E1,1.206649542E0,-7.948802471E0,2.603158712E0,8.450792810E0
9.718596920E1,-1.444217086E0,-5.280535698E0,7.291975021E-1,5.522820769E0
9.720510660E1,-2.774389267E0,1.075675011E0,-6.972340345E-1,3.056214625E0
9.722423066E1,-3.919981480E0,1.360294533E1,6.282250404E0,1.548783544E1
9.724338150E1,-7.812720299E0,4.710950851E1,1.282978249E1,4.944641250E1
9.726251889E1,-1.299951839E1,2.283712006E1,9.824131966E0,2.805414586E1
9.728164295E1,-1.117412281E1,1.164632320E1,1.711982727E0,1.623048827E1
9.730079368E1,-1.110198498E1,1.857099152E1,4.197452545E0,2.203983676E1
9.731993108E1,-6.049922466E0,1.538202953E1,3.388875484E0,1.687284420E1
9.733905525E1,-2.675783157E0,1.065071106E1,2.326925993E0,1.122550873E1
9.735820597E1,-1.923992872E0,4.808439255E0,2.103662014E0,5.590011673E0
9.737734337E1,-1.606321096E0,-9.404716492E-1,1.449531913E0,2.359215368E0
9.739646743E1,-1.467583179E0,-6.185383797E0,5.493177176E-1,6.380793294E0
9.741561827E1,-7.392559052E-1,-1.206491089E1,-2.597914040E-1,1.209032943E1
9.743475566E1,2.274626493E-1,-1.695515251E1,-1.557780027E0,1.702808311E1
9.745387972E1,1.023044467E0,-1.916404343E1,-2.592821121E0,1.936568878E1
9.747303056E1,1.031357884E0,-1.697001648E1,-2.674206734E0,1.721036142E1
9.749215462E1,7.984172106E-1,-1.226891136E1,-1.063527107E0,1.234077574E1
9.751130535E1,5.229853988E-1,-9.527566910E0,1.420193195E0,9.647019937E0
9.753044274E1,-1.038885117E-2,-8.216981888E0,2.606390476E0,8.620450718E0
9.754958014E1,-1.390962124E0,-7.866555691E0,6.378019452E-1,8.014004329E0
9.756871764E1,-1.490904450E0,-8.222338676E0,-2.488290787E0,8.719016024E0
9.758785504E1,-2.671735287E-1,-7.859444141E0,-2.812314034E0,8.351727613E0
9.760699243E1,3.641828299E-1,-7.820464611E0,-1.403380990E0,7.953727055E0
9.762612993E1,1.004105330E0,-8.119976997E0,-1.681744456E-1,8.183552810E0
9.764526733E1,3.063529134E-1,-8.017122269E0,1.014116406E0,8.086812330E0
9.766439139E1,-1.120707512E0,-5.536166191E0,4.327920675E-1,5.665018129E0
9.768354212E1,-1.986085653E0,1.490699768E0,1.535721064E0,2.919787870E0
9.770267962E1,-3.928439140E0,1.373453236E1,8.896276474E0,1.682895565E1
9.772180368E1,-1.432185936E1,3.930648041E1,1.546376324E1,4.460093083E1
9.774095441E1,-1.851516724E1,2.226093674E1,4.935600281E0,2.937211045E1
9.776009191E1,-1.132151699E1,1.962227631E1,2.667956352E0,2.281070945E1
9.777921597E1,-7.298241138E0,2.125765610E1,4.453917503E0,2.291265257E1
9.779836670E1,-4.316028118E0,1.529931164E1,4.883224487E0,1.662957957E1
9.781750420E1,-5.277032852E0,9.433626175E0,3.256008148E0,1.128901978E1
9.783662827E1,-4.296404362E0,2.295417786E0,1.778983355E0,5.185828287E0
9.785577900E1,-2.132030010E0,-3.429618359E0,1.421764374E0,4.281267100E0
9.787491639E1,2.030772567E-1,-7.972861290E0,2.140320539E-1,7.978318572E0
9.789404056E1,1.793478251E0,-1.232479095E1,-1.449462175E0,1.253865929E1
9.791319129E1,2.305746555E0,-1.621582031E1,-2.406382799E0,1.655475683E1
9.793232868E1,1.475308180E0,-1.855588913E1,-3.329221725E0,1.890981948E1
9.795145285E1,3.214209080E-1,-1.579593182E1,-2.500853539E0,1.599590703E1
9.797060358E1,-8.763576746E-1,-1.144487858E1,1.219432354E-1,1.147902951E1
9.798974097E1,-2.440001726E0,-8.654556274E0,1.878998876E0,9.186162937E0
9.800886514E1,-3.738935947E0,-6.843649864E0,1.950835943E0,8.038715467E0
9.802801587E1,-3.631713152E0,-7.058122635E0,-9.978018999E-1,8.000127760E0
9.804715327E1,-1.819158554E0,-7.831985950E0,-3.485142708E0,8.763307678E0
9.806629077E1,-4.217532277E-1,-8.313184738E0,-2.985143900E0,8.842963326E0
9.808542816E1,8.586074114E-1,-9.499233246E0,-5.543456078E-1,9.554053485E0
9.810455222E1,2.943729877E0,-9.555830002E0,1.769269347E0,1.015429695E1
9.812370295E1,2.838922977E0,-8.659768105E0,1.784241438E0,9.286257847E0
9.814284045E1,7.735327482E-1,-3.656094074E0,-1.624060273E0,4.074671590E0
9.816196452E1,-1.168926954E0,5.330729485E0,-1.146616936E0,5.576539918E0
9.818111524E1,-6.172947884E0,2.449269867E1,1.090001774E1,2.751014286E1
9.820025274E1,-1.918631363E1,4.170235443E1,1.238669777E1,4.754609634E1
9.821937681E1,-1.702796936E1,1.473570824E1,6.873658657E0,2.354442654E1
9.823852754E1,-7.591081619E0,1.724294853E1,2.027859211E0,1.894877324E1
9.825766504E1,-3.402201176E0,1.638561440E1,3.681568146E0,1.713526411E1
9.827678910E1,-2.392886877E0,1.153277397E1,2.311158180E0,1.200300942E1
9.829593983E1,-2.291927576E0,4.937524796E0,2.231075048E0,5.883007648E0
9.831507733E1,-1.809492111E0,-7.921628952E-1,1.633476377E0,2.563206747E0
9.833420139E1,-1.163250208E0,-4.968008041E0,-9.698716998E-1,5.193737196E0
9.835335212E1,-1.048054695E-1,-8.749307632E0,-3.887468576E0,9.574642561E0
9.837248962E1,5.581903458E-2,-1.169841385E1,-5.065079212E0,1.274798140E1
9.839161368E1,-5.781519413E-1,-1.322965908E1,-4.849252701E0,1.410224772E1
9.841076441E1,-9.732647538E-1,-1.375953293E1,-4.537232876E0,1.452096666E1
9.842990191E1,-1.215176463E0,-1.269690895E1,-2.551272154E0,1.300758011E1
9.844902597E1,-7.548538446E-1,-1.086419106E1,-2.011752129E-2,1.089040203E1
9.846817670E1,-6.200867891E-1,-8.923246384E0,1.310185671E0,9.040211289E0
9.848731420E1,-9.367452264E-1,-7.626703262E0,7.036112547E-1,7.716162457E0
9.850645160E1,-4.388805330E-1,-7.682244778E0,-4.341256618E-1,7.707007593E0
9.852558900E1,-2.000448704E-1,-8.244385719E0,-1.712685823E0,8.422779029E0
9.854472650E1,-5.512422323E-2,-8.982608795E0,-2.693962574E0,9.378045308E0
9.856386389E1,8.242233396E-1,-9.767091751E0,-3.484122992E0,1.040262171E1
9.858300129E1,8.365525007E-1,-1.117835617E1,-2.991381645E0,1.160188911E1
9.860212545E1,-5.142729282E-1,-1.248239326E1,1.476954103E0,1.257998457E1
9.862127618E1,-3.904867649E0,-7.064313889E0,9.818799496E-1,8.131212106E0
9.864041358E1,-3.503852844E0,4.087659836E0,-1.833790302E0,5.687594796E0
9.865953775E1,-5.171786308E0,2.520680237E1,5.356664658E0,2.628353316E1
9.867868847E1,-1.125580406E1,3.524659729E1,5.959320068E0,3.747704953E1
9.869782587E1,-9.855204821E-1,2.274953842E0,9.960794449E0,1.026470125E1
9.871695004E1,-5.142076015E0,1.553511429E1,-2.437400818E-2,1.636402505E1
9.873610077E1,-9.482831001E0,2.857092285E1,5.459927082E0,3.059464855E1
9.875523816E1,-7.667784691E0,1.960309601E1,5.255330086E0,2.169550160E1
9.877436233E1,-7.300049782E0,1.346584892E1,2.934614897E0,1.559588980E1
9.879351306E1,-6.063837051E0,9.876024246E0,2.844314098E0,1.193298359E1
9.881265045E1,-5.030970097E0,6.035295486E0,1.714513063E0,8.042077267E0
9.883177452E1,-3.747447014E0,1.150648117E0,-1.316135406E0,4.135161740E0
9.885092535E1,-1.210012436E0,-4.282591343E0,-2.287776232E0,5.003862387E0
9.887006275E1,6.969280839E-1,-9.465427399E0,-2.158837318E0,9.733478472E0
9.888918681E1,1.959317684E0,-1.428318787E1,-1.755299449E0,1.452341067E1
9.890833764E1,2.868841648E0,-1.719285011E1,-2.237395763E0,1.757356786E1
9.892747504E1,3.243771791E0,-1.675619125E1,-3.419956923E0,1.740655354E1
9.894661243E1,1.274236321E0,-1.227812004E1,-3.456753731E0,1.281893351E1
9.896574993E1,-4.917752743E-1,-1.027861500E1,-1.608613253E0,1.041534473E1
9.898487400E1,-1.448693514E0,-9.532290459E0,4.967530966E-1,9.654534578E0
9.900402472E1,-2.490325928E0,-9.796797752E0,6.670387983E-1,1.013034601E1
9.902316222E1,-2.126818657E0,-1.107134438E1,-4.780147672E-1,1.128390544E1
9.904229962E1,-5.827490091E-1,-1.100770664E1,-1.642928839E0,1.114488300E1
9.906143702E1,5.878781676E-1,-9.603652000E0,-2.207862616E0,9.871696400E0
9.908057452E1,1.122863412E0,-8.131355286E0,-1.820350885E0,8.407939008E0
9.909969858E1,1.276235700E0,-7.095273018E0,-1.309399605E-1,7.210327457E0
9.911884931E1,1.550636292E-1,-6.660859585E0,5.453445911E-1,6.684945464E0
9.913798681E1,-1.757530212E0,-5.043625832E0,-5.475755930E-1,5.369070032E0
9.915712420E1,-3.662047148E0,4.597473145E-1,1.289379597E-1,3.693045072E0
9.917624827E1,-4.209051132E0,1.408800888E1,7.141658783E0,1.634599021E1
9.919539910E1,-1.327995014E1,5.229502106E1,1.284110451E1,5.546188122E1
9.921453650E1,-1.313354015E1,2.630645370E1,8.817684174E0,3.069643200E1
9.923366056E1,-7.718995094E0,1.235404778E1,1.589486599E0,1.465373158E1
9.925281139E1,-8.880716324E0,1.630524635E1,4.986953735E0,1.922492883E1
9.927194879E1,-6.255488873E0,1.498740482E1,4.628480911E0,1.688716317E1
9.929108618E1,-3.292212486E0,1.026882839E1,4.176359177E-1,1.079175238E1
9.931021035E1,-2.180818081E0,4.735940933E0,-1.174440384E-1,5.215256190E0
9.932936108E1,-9.116122723E-1,-1.627911568E0,-7.681722641E-1,2.017726848E0
9.934849847E1,-5.479255915E-1,-6.934502602E0,-1.771425366E0,7.178126261E0
9.936762264E1,4.039423466E-1,-1.201284218E1,-2.212275982E0,1.222152657E1
9.938677337E1,1.790241838E0,-1.619312477E1,-2.157111645E0,1.643397050E1
9.940591077E1,2.454166412E0,-1.855796051E1,-2.254879951E0,1.885484857E1
9.942504816E1,1.843239784E0,-1.679294205E1,-2.576115131E0,1.708908437E1
9.944418566E1,5.398353338E-1,-1.245712948E1,-2.200255394E0,1.266146203E1
9.946330972E1,-1.384807825E-1,-1.025955391E1,-7.993426919E-1,1.029157773E1
9.948246045E1,-6.492220163E-1,-9.017168999E0,1.108056307E-1,9.041189295E0
9.950159795E1,-8.924661279E-1,-9.052270889E0,-6.440281868E-2,9.096386742E0
9.952073535E1,-1.016933322E0,-9.275051117E0,-1.185653090E0,9.405663180E0
9.953987275E1,-6.950640082E-1,-9.041633606E0,-2.007417917E0,9.287840381E0
9.955901025E1,-1.353504896E0,-8.159883499E0,-1.681541085E0,8.440571938E0
9.957814764E1,-2.145948410E0,-7.600739479E0,-1.664686918E0,8.071401225E0
9.959728504E1,-1.609969020E0,-7.331979752E0,-6.547555923E-1,7.535159733E0
9.961642254E1,-5.943228006E-1,-5.970294952E0,-5.333161354E-2,6.000040472E0
9.963555993E1,-3.670454025E-2,-9.750089645E-1,2.371449471E-1,1.004105288E0
9.965468400E1,-1.290881753E0,8.049006462E0,3.523299217E0,8.880682299E0
9.967383483E1,-5.373565197E0,3.124631119E1,1.000549793E1,3.324631039E1
9.969297222E1,-1.474847794E1,4.536676025E1,7.499087334E0,4.828971783E1
9.971209639E1,-9.000619888E0,1.530404663E1,5.198074341E0,1.849986428E1
9.973124712E1,-9.730255127E0,1.193542862E1,6.500014782E0,1.671473940E1
9.975038452E1,-1.123696709E1,1.431504822E1,7.322332382E0,1.961648761E1
9.976952202E1,-8.506897926E0,1.264366055E1,3.853548765E0,1.571875639E1
9.978865941E1,-4.390362263E0,8.005886078E0,9.511392117E-1,9.180095778E0
9.980778347E1,-2.301614046E0,3.568640709E0,4.992589951E-1,4.275731899E0
9.982693431E1,-1.295359135E-1,-1.877384186E0,-6.972153187E-1,2.006853292E0
9.984607170E1,7.736257315E-1,-6.853931904E0,-2.061117887E0,7.198825339E0
9.986519577E1,1.425482512E0,-1.167556667E1,-1.747489214E0,1.189136561E1
9.988434650E1,1.743929148E0,-1.532461357E1,-1.289148331E0,1.547730511E1
9.990348400E1,1.102693677E0,-1.701310158E1,-1.633691788E0,1.712689427E1
9.992262139E1,-2.648074031E-1,-1.497549438E1,-2.325387001E0,1.515727481E1
9.994175889E1,-1.745100975E0,-1.076517963E1,-2.728533745E0,1.124185778E1
9.996088295E1,-1.100353599E0,-8.984344482E0,-1.041234612E0,9.111168604E0
9.998003368E1,-3.512153625E-1,-8.246625900E0,3.337504864E-1,8.260846225E0
9.999917118E1,9.029644728E-2,-8.755220413E0,8.584403992E-2,8.756106848E0
1.000183086E2,5.421454310E-1,-9.213536263E0,-9.403231144E-1,9.277250654E0
1.000374460E2,1.273602247E0,-9.141729355E0,-2.037283421E0,9.452185039E0
1.000565835E2,1.291981578E0,-9.133433342E0,-2.151691437E0,9.471990131E0
1.000757209E2,1.182501554E0,-9.497424126E0,-1.399878502E0,9.672591936E0
1.000948449E2,3.745973110E-3,-9.444011688E0,4.032057524E-1,9.452615811E0
1.001139958E2,-1.380242109E0,-8.474988937E0,1.989542007E0,8.814124073E0
1.001331332E2,-3.796510458E0,-2.962398052E0,2.297851562E0,5.335673873E0
1.001522572E2,-2.027919769E0,7.122044563E0,2.534479380E0,7.826848860E0
1.001714081E2,-4.132241726E0,4.269445038E1,1.316133881E1,4.486772062E1
1.001905455E2,-1.585446739E1,3.834626007E1,1.035169029E1,4.276631022E1
1.002096695E2,-1.225658512E1,1.404081154E1,2.830018520E0,1.885145279E1
1.002288203E2,-1.480199242E1,1.727488899E1,5.179558277E0,2.333127929E1
1.002479577E2,-1.065854931E1,1.373267078E1,6.544459820E0,1.857473754E1
1.002670819E2,-6.519284248E0,9.982603073E0,3.075397968E0,1.231306233E1
1.002862326E2,-4.011631489E0,5.442308426E0,2.164849281E0,7.099188729E0
1.003053700E2,-2.197412968E0,-9.182071686E-1,2.048786640E0,3.141537021E0
1.003244942E2,-3.017854691E-2,-6.600952625E0,2.621195316E-1,6.606223804E0
1.003436449E2,1.988636971E0,-1.198129272E1,-1.757618904E0,1.227172671E1
1.003627823E2,3.660635471E0,-1.562849617E1,-3.216502190E0,1.637058432E1
1.003819198E2,3.532858849E0,-1.666947556E1,-3.850096464E0,1.746928017E1
1.004010572E2,1.348685265E0,-1.489320755E1,-3.124922752E0,1.527716352E1
1.004201813E2,-6.161876321E-1,-1.129390621E1,-2.168709278E0,1.151674019E1
1.004393321E2,-1.121136665E0,-8.484005928E0,-9.266989231E-1,8.607791523E0
1.004584695E2,-9.142223597E-1,-6.681737900E0,5.344802141E-1,6.765138061E0
1.004776069E2,-4.484222531E-1,-7.150054932E0,8.497926593E-1,7.214327107E0
1.004967444E2,-5.913130045E-1,-8.880899429E0,-7.464025617E-1,8.931805110E0
1.005158818E2,-5.598310828E-1,-9.911875725E0,-2.640340567E0,1.027278392E1
1.005350192E2,-3.848044872E-1,-1.011515617E1,-2.282460928E0,1.037661249E1
1.005541567E2,-3.653948307E-1,-9.614866257E0,-1.538968086E-2,9.621819129E0
1.005732808E2,-1.083528399E0,-9.056195259E0,1.528760552E0,9.248016825E0
1.005924315E2,-2.622489929E0,-7.044258595E0,7.934410572E-1,7.558345142E0
1.006115557E2,-3.289894342E0,-7.938518524E-1,3.605899811E-1,3.403473326E0
1.006307064E2,-2.570912361E0,1.149213123E1,2.177495718E0,1.197581556E1
1.006498438E2,-7.072687626E0,4.475502396E1,1.067408371E1,4.655073729E1
1.006689680E2,-1.312550068E1,2.210039902E1,8.982198715E0,2.722840977E1
1.006881187E2,-1.081243038E1,1.206077099E1,2.803937197E0,1.643876247E1
1.007072562E2,-1.086307812E1,2.074186325E1,4.763891220E0,2.389405819E1
1.007263802E2,-6.134095669E0,1.643031693E1,4.214035034E0,1.803719865E1
1.007455310E2,-3.330575943E0,1.082070446E1,1.218189955E0,1.138702630E1
1.007646685E2,-3.206804037E0,6.013912201E0,1.476975799E0,6.973678341E0
1.007837925E2,-3.234981060E0,1.584395409E0,1.240540147E0,3.809770482E0
1.008029433E2,-1.281817079E0,-4.296750546E0,1.965212822E-2,4.483916422E0
1.008220808E2,-3.967821598E-2,-1.050302315E1,-1.335470319E0,1.058766030E1
1.008412048E2,8.313024044E-1,-1.621468925E1,-2.965197563E0,1.650453295E1
1.008603556E2,1.697428823E0,-1.854019356E1,-4.456439495E0,1.914366461E1
1.008794797E2,1.564929008E0,-1.580248260E1,-3.782619476E0,1.632408250E1
1.008986305E2,-2.496992350E-1,-1.113195992E1,-2.656553745E0,1.144727736E1
1.009177678E2,-1.485682368E0,-8.332647324E0,-7.381817102E-1,8.496185953E0
1.009368920E2,-2.482746124E0,-6.417290211E0,8.046493530E-1,6.927705432E0
1.009560427E2,-4.444766045E0,-5.637276649E0,1.707267761E-1,7.180806420E0
1.009751802E2,-3.919790506E0,-7.648348808E0,-2.096743107E0,8.846373763E0
